Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,ML_Selected,Significant,Validated
SLC20A1,-0.9565703414469245,-0.20901552898550724,-3.0785460308211614,0.00229050500709486,0.022156841963854437,-1.6953953926042447,FALSE,TRUE,FALSE
TRAF7,0.6458380263691684,0.07443960869565217,3.0766176168857293,0.0023048704671733227,0.022278640173847758,-1.7008963272888078,FALSE,TRUE,FALSE
CDH9,-0.48047999966193394,-0.0706505688405797,-3.0752037789659226,0.002315428270450093,0.022344688961355524,-1.7049196810903702,FALSE,FALSE,FALSE
SLC43A2,-1.3768714276538199,-0.08650578623188407,-3.075171933931669,0.00231569425400249,0.022344688961355524,-1.705018134918232,FALSE,TRUE,FALSE
MKLN1,0.46972450338066324,0.07846135144927537,3.0749898409087626,0.0023170424520296985,0.022344688961355524,-1.705531945094143,FALSE,FALSE,FALSE
HEY2,0.32309064401622717,0.05193398188405797,3.073602768285589,0.002327448397601996,0.022427814336370422,-1.709476668454566,FALSE,FALSE,FALSE
CCNO,-0.4244969820824885,-0.05971719202898551,-3.073208735246076,0.0023304278434807353,0.022439303683085977,-1.7106013447777162,FALSE,FALSE,FALSE
UPP1,-1.935929750845165,-0.16596303985507246,-3.0726952494502506,0.0023343459596726055,0.022455369153968084,-1.7120752563744723,FALSE,TRUE,FALSE
ASB1,1.2227011264367833,0.1101968188405797,3.072519711926987,0.002335673153479,0.022455369153968084,-1.7125752362076705,FALSE,TRUE,FALSE
SCFD2,-0.25057137525354994,-0.06200092028985507,-3.072106080816028,0.002338755997659765,0.022467804366194343,-1.7137399993157212,TRUE,FALSE,FALSE
CETN2,-1.1012431943881014,-0.1100368079710145,-3.0715013281393038,0.0023433866071503385,0.02249507816466334,-1.7154753528526214,FALSE,TRUE,FALSE
TMA16,-0.29932299966193365,-0.023091728260869568,-3.0707401358676623,0.0023491199515436162,0.02251993030811905,-1.7176292219447902,FALSE,FALSE,FALSE
DNAJC10,-0.5674653593644355,-0.08731951811594203,-3.0705785867275606,0.0023503853021970902,0.02251993030811905,-1.718099373065078,FALSE,TRUE,FALSE
LEPR,-0.17543714908722136,0.012565721014492753,-3.070332428252164,0.0023522215712978947,0.02251993030811905,-1.7187897662059823,FALSE,FALSE,FALSE
TF,18.202126609533494,1.228914134057971,3.070216743208945,0.002353149774151975,0.02251993030811905,-1.7191322713570845,FALSE,TRUE,FALSE
FUCA1,-0.2528943356997972,-0.03117103260869565,-3.069521442734186,0.002358402323272959,0.02254176450347845,-1.721097819109957,FALSE,FALSE,FALSE
PTRHD1,1.0709618627450994,0.14596074637681158,3.0694464860265307,0.0023590218666430934,0.02254176450347845,-1.7213243339841746,FALSE,TRUE,FALSE
AFF1,0.3323718553076408,0.03584423913043478,3.0677210674971436,0.0023721769713144374,0.02265023121811717,-1.7262196322270489,FALSE,FALSE,FALSE
ZNF77,-0.15276293779580805,-0.030328108695652174,-3.0672647161298086,0.0023756802556779686,0.022656002687381445,-1.7275174430095248,FALSE,FALSE,FALSE
HARS2,-0.40700835733603774,-0.06837776449275362,-3.0671725460378254,0.0023763902149794014,0.022656002687381445,-1.7277800436749935,TRUE,FALSE,FALSE
PURA,3.288766576741044,0.5647209202898551,3.0668418607417904,0.0023789784305301,0.022658517026046533,-1.7287330029387542,FALSE,TRUE,FALSE
VASP,0.99442138336714,0.17011315217391307,3.066520713521894,0.00238144978403098,0.022658517026046533,-1.7296460776383817,FALSE,TRUE,FALSE
TSN,-0.5194810118323198,-0.08921630072463768,-3.0664378696810957,0.002382067734499954,0.022658517026046533,-1.7298761118372346,FALSE,TRUE,FALSE
CLBA1,-0.44368397430696427,-0.014889427536231887,-3.0649256443878046,0.0023937271747885972,0.02275218653039033,-1.734170949729803,FALSE,FALSE,FALSE
EEF1AKMT2,-0.4335011970926306,-0.023336576086956523,-3.0642665027113423,0.0023988284148005524,0.022783426305775897,-1.7360431012057784,FALSE,FALSE,FALSE
COX7B,-2.4589671244083866,-0.4689318260869565,-3.0633672182008684,0.0024058430046767607,0.02282556647625479,-1.7386072581743441,FALSE,TRUE,FALSE
ANKRD29,-0.4128896173089936,-0.06488995652173914,-3.063225399769707,0.0024069010843072113,0.02282556647625479,-1.738997998410163,FALSE,FALSE,FALSE
HEXD,1.1920105855307643,0.1851951304347826,3.0615194206996987,0.0024202429037884095,0.022934769735824354,-1.7438540929682755,FALSE,TRUE,FALSE
DEDD,0.30596648613928357,0.0317184347826087,3.060529417523118,0.002427942191063439,0.022965118650508466,-1.7466509529153358,FALSE,FALSE,FALSE
ACTR10,-2.600133134212306,-0.6187459456521739,-3.0600889841895134,0.0024314447267243704,0.022965118650508466,-1.7479138038977826,FALSE,TRUE,FALSE
B4GALNT4,9.046133485125086,1.116451010869565,3.059899077684152,0.0024329354766171583,0.022965118650508466,-1.7484526432592267,FALSE,TRUE,FALSE
DDIT4L,0.7814745300878971,0.10823333333333333,3.059820948541561,0.0024335490278822374,0.022965118650508466,-1.7486743172893835,FALSE,TRUE,FALSE
ZNF875,-0.6463771504394864,-0.15877517753623188,-3.059777217564791,0.0024338919512145825,0.022965118650508466,-1.7487982413536196,TRUE,TRUE,TRUE
CRK,0.9934167467883708,0.18569356884057972,3.059691658997888,0.002434564656575575,0.022965118650508466,-1.749041135978504,TRUE,TRUE,TRUE
GUF1,-0.5351026700473295,-0.10508552173913044,-3.059475068390198,0.002436248649448652,0.022965118650508466,-1.7496506970322718,FALSE,TRUE,FALSE
TRAK2,0.8411867011494257,0.1020906884057971,3.0584049406562577,0.0024446936975482743,0.02302743740916439,-1.752691010666,FALSE,TRUE,FALSE
CSTF2,-0.21020499492900613,-0.026241010869565217,-3.0580888693331527,0.002447139084828377,0.023033192165745953,-1.753574349629388,FALSE,FALSE,FALSE
RFTN2,1.2496936399594325,0.16937308333333334,3.0577809879941342,0.0024496193978623816,0.023034758450317314,-1.7544603852409137,FALSE,TRUE,FALSE
PGPEP1,1.1086248015551055,0.20903135144927537,3.057609520995108,0.002450974616886264,0.023034758450317314,-1.7549465641174615,FALSE,TRUE,FALSE
ATXN1L,0.22058679006085205,0.03919580072463768,3.056536330557346,0.002459423639675273,0.02309687600580608,-1.7579759464381306,FALSE,FALSE,FALSE
AK6,-2.0842572021636263,-0.3970951086956522,-3.055179550424622,0.0024702546153879865,0.023181253326466037,-1.7618337921184306,FALSE,TRUE,FALSE
SPEF1,-0.647089633198107,-0.039129518115942036,-3.054860100112723,0.0024727995656350457,0.023187805336903386,-1.762738825910409,FALSE,TRUE,FALSE
SMU1,-0.4050016548343476,-0.07879589492753623,-3.0545769931626023,0.002475008851449524,0.023191202342388226,-1.763528111363569,TRUE,FALSE,FALSE
HNRNPH3,5.123973405003384,0.7372739420289856,3.0537632332177784,0.002481556296193368,0.023211335871274434,-1.7658456855393903,FALSE,TRUE,FALSE
LSM4,-1.902979877281948,-0.34900129347826087,-3.0536700217264574,0.0024823017546469458,0.023211335871274434,-1.7661096578321827,FALSE,TRUE,FALSE
IPO11,-0.22303485733603812,-0.009501804347826086,-3.0533860293161825,0.002484525130274613,0.023211335871274434,-1.7669009556254593,FALSE,FALSE,FALSE
RTN2,2.0374548553076397,0.18499686956521738,3.053388804098973,0.0024845520397413856,0.023211335871274434,-1.7669060126781106,TRUE,TRUE,TRUE
NEFH,8.30007722684247,0.005465264492753614,3.0523269173120946,0.002493066120432892,0.02327356000606349,-1.769912458117787,FALSE,TRUE,FALSE
PTBP3,-0.11321763421230564,-0.017559079710144927,-3.0509086870013205,0.002504429808191547,0.023362273901673898,-1.7739134066110127,TRUE,FALSE,FALSE
TFG,-0.781692153820149,-0.09491414855072464,-3.050619885466791,0.002506809162498723,0.023364201927377534,-1.7747434157491542,FALSE,TRUE,FALSE
GPR108,1.7546272011494266,0.16993935144927536,3.050428032094861,0.0025083580915980343,0.023364201927377534,-1.7752862098811866,FALSE,TRUE,FALSE
PYROXD1,-0.1870370182555781,-0.02546318115942029,-3.0490810328905074,0.0025192083491458283,0.023447872521775402,-1.7790834287353263,FALSE,FALSE,FALSE
MYH3,0.16473113421230584,0.011300981884057969,3.0481886330348558,0.0025264534624223098,0.02347926554755108,-1.7816067783428533,FALSE,FALSE,FALSE
AGBL4,-0.29703917917511863,-0.04615120289855072,-3.0481079001543807,0.0025271098515732976,0.02347926554755108,-1.7818350246703032,TRUE,FALSE,FALSE
THSD1,0.4587633536173089,0.031155826086956523,3.047959083512842,0.002528344437028679,0.02347926554755108,-1.7822619936037993,FALSE,FALSE,FALSE
ARHGAP31,0.3106849770114944,0.04876711594202898,3.047619691148685,0.0025310825202372786,0.02347926554755108,-1.783215159041979,FALSE,FALSE,FALSE
LPAR1,5.36055001386072,0.7283099963768116,3.047521615453378,0.002531930993260924,0.02347926554755108,-1.7835051924468672,FALSE,TRUE,FALSE
HECA,0.4130089388100068,0.058350945652173906,3.04669087491375,0.002538671011177332,0.023517356630111515,-1.7858440514070404,FALSE,FALSE,FALSE
BRAF,-0.1952118039215691,-0.02060600724637681,-3.0465527318440575,0.002539784612171967,0.023517356630111515,-1.786230665010506,FALSE,FALSE,FALSE
MTR,-0.23786129783637588,-0.0407749963768116,-3.04580977848959,0.002545860360336384,0.023556243687828767,-1.7883298643787997,TRUE,FALSE,FALSE
SRP54,-0.7098383498985811,-0.12809564855072464,-3.0453528587757126,0.0025496535449176616,0.02357396900588082,-1.78963340910241,TRUE,TRUE,TRUE
GNPDA2,-0.3113656747802571,-0.048538398550724636,-3.044628137690873,0.0025555511597853972,0.02361111137767877,-1.7916675832716527,FALSE,FALSE,FALSE
ELF1,0.2866601781609197,0.05023454710144928,3.0427450321607483,0.0025710648897687735,0.02370433157675025,-1.7969841985819723,TRUE,FALSE,FALSE
DHCR7,1.5792852352941196,0.23361827536231886,3.0425447067678277,0.002572770555222674,0.02370433157675025,-1.7975623137909702,FALSE,TRUE,FALSE
PTPRU,0.7803169327248155,0.10258511231884059,3.042520689384929,0.0025729690974026533,0.02370433157675025,-1.7976300982204876,FALSE,TRUE,FALSE
ZNF444,2.1970162018255586,0.44360140217391303,3.042493677216537,0.0025731924131180786,0.02370433157675025,-1.7977063342584092,FALSE,TRUE,FALSE
NF2,1.4115610456389462,0.2633791123188406,3.0416279672782505,0.002580358877794836,0.023752922338410528,-1.8001492803835655,TRUE,TRUE,TRUE
SPICE1,-0.13009039587559165,-0.012081206521739132,-3.0392498753161674,0.0026000890267703354,0.023917009392035407,-1.8068440300780928,FALSE,FALSE,FALSE
PIK3CD,0.3513211987829615,0.09090828985507246,3.0381810138706413,0.0026090249168264465,0.02396748239625779,-1.8098571774025194,TRUE,FALSE,FALSE
MKNK1,-1.073174071331982,0.010522590579710157,-3.038143014935065,0.002609393790672539,0.02396748239625779,-1.8099769100625176,FALSE,TRUE,FALSE
ALS2CL,-0.8537851375929695,-0.10762661231884058,-3.037235235012923,0.002617006114449806,0.02401983097443842,-1.8125351421092413,FALSE,TRUE,FALSE
DHX38,0.8889721710615287,0.12425203623188406,3.0368914039563606,0.0026198946870597314,0.024028778444647177,-1.813503912942755,FALSE,TRUE,FALSE
HNRNPA1,-8.587728469574044,-0.14930055434782602,-3.0355675137193288,0.002631044260864773,0.02411342462731247,-1.8172331222782896,FALSE,TRUE,FALSE
ASS1,-2.1315278955375265,-0.20526761956521739,-3.0353064746698375,0.0026332478272157595,0.02411601730016125,-1.8179682530131114,FALSE,TRUE,FALSE
RAB37,-0.6558607555780932,-0.09612731521739132,-3.0344839202372564,0.0026402025354008963,0.02412508550277084,-1.8202843219176392,FALSE,TRUE,FALSE
INPP5K,0.49713857268424627,0.05604670289855072,3.0344362651491674,0.002640591438191121,0.02412508550277084,-1.8204149095459456,FALSE,FALSE,FALSE
POP4,-1.11967547734956,-0.21515010144927535,-3.0342895629622197,0.002641848292435103,0.02412508550277084,-1.8208314887860695,FALSE,TRUE,FALSE
HDAC4,0.36024546315077793,0.049330289855072464,3.034274643611123,0.0026419235876322,0.02412508550277084,-1.8208609296892693,FALSE,FALSE,FALSE
ASCL1,1.6296419428668025,0.2825425326086956,3.033404423249117,0.0026493553117183893,0.024155420999723395,-1.8233229767300587,FALSE,TRUE,FALSE
ASIC1,0.7654815409060177,0.12162099275362319,3.0332928604039484,0.0026503028849511985,0.024155420999723395,-1.8236369553162,FALSE,TRUE,FALSE
LSM3,-0.2807921186612577,-0.05605153985507247,-3.033202777599739,0.002651017054604877,0.024155420999723395,-1.823877933411942,FALSE,FALSE,FALSE
LENG1,0.34405069100743796,0.026952463768115945,3.032819804949359,0.002654273075912447,0.024158241647245973,-1.824955653573114,FALSE,FALSE,FALSE
NACC1,0.9793259611223815,0.26034792391304346,3.0326257982715723,0.002655975163914475,0.024158241647245973,-1.8255140871043523,TRUE,TRUE,TRUE
HPRT1,-4.43027326605815,-0.7301723731884058,-3.0324938212755512,0.002657098734855582,0.024158241647245973,-1.8258854285079282,FALSE,TRUE,FALSE
HSD17B14,1.2751010601757953,0.08353210869565217,3.031781920856575,0.0026631669533602824,0.024195893101585896,-1.8278882306190756,FALSE,TRUE,FALSE
MINDY3,-0.6520158478701832,-0.11047042028985508,-3.0304744046346257,0.002674345369839283,0.024273821950293806,-1.8315655471151473,FALSE,TRUE,FALSE
PSIP1,-3.0612513529411793,-0.08511931159420294,-3.0295339885808206,0.002682411956654376,0.024273821950293806,-1.8342095003534284,FALSE,TRUE,FALSE
RHOU,2.0282639597701175,0.1571726485507246,3.0294141335060076,0.002683441639667509,0.024273821950293806,-1.8345464145429755,FALSE,TRUE,FALSE
LDLRAD3,0.3851799452332657,0.07362838405797102,3.029397847893574,0.002683539733338557,0.024273821950293806,-1.834582076679121,FALSE,FALSE,FALSE
FRMD4B,0.5324090517241384,0.053377518115942026,3.0293425466901702,0.0026840535750257536,0.024273821950293806,-1.8347468557737159,FALSE,TRUE,FALSE
LRRC57,-0.386235292427316,0.018604641304347823,-3.0292966068009597,0.002684404189660172,0.024273821950293806,-1.8348652968355204,FALSE,FALSE,FALSE
RCC2,0.6375770439486139,0.13638383333333334,3.0292005960946087,0.0026852770539151083,0.024273821950293806,-1.8351466402115229,TRUE,TRUE,TRUE
NBPF1,1.667793844151454,0.09996761231884058,3.0281004198198263,0.0026947516732381397,0.02434194389149502,-1.8382384661808704,FALSE,TRUE,FALSE
PCOLCE,0.6259402572684252,0.12443523550724638,3.0277118572621204,0.00269810527201517,0.02435471588455965,-1.8393301934635966,TRUE,TRUE,TRUE
ZNF547,0.14122567647058834,0.02909590217391304,3.0271225385081384,0.0027031470508885945,0.024382697105572695,-1.8409732986691525,TRUE,FALSE,FALSE
RFTN1,-1.135512949290062,-0.1840535652173913,-3.0250538173065844,0.0027211492635310914,0.024527458831942846,-1.8467948684721573,FALSE,TRUE,FALSE
MPC2,-1.742845106490872,-0.3305724601449276,-3.024193564511233,0.0027286459008057998,0.024577387324618095,-1.8492094394785479,FALSE,TRUE,FALSE
CDC25B,0.736388899594321,0.024859793478260863,3.022046258612934,0.002747441365792735,0.024728941784153104,-1.8552337362197253,FALSE,TRUE,FALSE
MSRB3,0.4747260229885061,0.0875391304347826,3.0217947542599197,0.0027496329164844275,0.02473093903966939,-1.85593492111171,TRUE,FALSE,FALSE
PDE6D,-0.7421991125760657,-0.07739298913043477,-3.0214026408428225,0.002753098100895225,0.024744380640544347,-1.8570386373898682,FALSE,TRUE,FALSE
MT1E,52.42197990432731,8.416984416666667,3.0209557455148586,0.002757032139387529,0.024762013978647933,-1.8582916576828286,FALSE,TRUE,FALSE
EPN1,5.548726336037865,0.1729559637681159,3.020652503515928,0.0027597045312163374,0.024768298852003098,-1.8591417994268937,FALSE,TRUE,FALSE
KPTN,0.533970648073022,0.06195972826086957,3.020142477772639,0.0027642015987146018,0.02477946960188938,-1.860570774574743,FALSE,TRUE,FALSE
SERGEF,3.7344102893847246,0.5072527173913043,3.0200110249248917,0.0027653655542164883,0.02477946960188938,-1.860939928240846,FALSE,TRUE,FALSE
C3orf14,-1.9153620135226517,-0.43076107971014493,-3.019840781646482,0.0027668697341389705,0.02477946960188938,-1.8614170773984045,FALSE,TRUE,FALSE
SGTB,-1.638337617985126,-0.14730113768115943,-3.019476293242569,0.0027700926885583736,0.02479065131684885,-1.8624385624872177,FALSE,TRUE,FALSE
ITIH4,-0.6752062474645032,0.007775594202898543,-3.019093316447414,0.002773482839164042,0.02479707099141564,-1.8635117376849237,FALSE,TRUE,FALSE
KAT6B,0.3718268816768089,0.07523574637681159,3.0189134530341115,0.002775028666825673,0.02479707099141564,-1.8640045987523735,FALSE,FALSE,FALSE
ZMYM4,-0.23037971940500346,-0.02005809420289855,-3.0184800315726603,0.0027788669059093272,0.02479707099141564,-1.8652177445655056,FALSE,FALSE,FALSE
CSNK1G2,1.3829448350236646,0.2693227028985507,3.0183514659134647,0.0027800606189786544,0.02479707099141564,-1.8655901853798316,TRUE,TRUE,TRUE
PSD4,0.30102705780933064,0.05015016304347826,3.0181722807965814,0.0027815987846651906,0.02479707099141564,-1.8660798719873668,FALSE,FALSE,FALSE
SMAD4,0.30211407876943874,0.041310880434782614,3.0180528611261583,0.0027826595274693085,0.02479707099141564,-1.8664143899913714,FALSE,FALSE,FALSE
DNAL4,-0.990177760649088,-0.17655291304347825,-3.0171175853611247,0.002791032828369032,0.0248466707127086,-1.869046101452434,FALSE,TRUE,FALSE
SLC35B1,-0.7317749337390128,-0.14649308695652175,-3.016988477306164,0.002792183209273004,0.0248466707127086,-1.8694076377360673,FALSE,TRUE,FALSE
TPRKB,-0.4541782555780939,-0.04288865217391304,-3.0162186959064665,0.0027990182769761485,0.024884735989976793,-1.871555332228617,TRUE,FALSE,FALSE
TMEM120A,1.7324745405679518,0.16931244565217393,3.016064960057154,0.0028004246538576943,0.024884735989976793,-1.8719933063742733,FALSE,TRUE,FALSE
TMCO1,-1.2826759063556463,-0.08667566304347826,-3.0155751791667424,0.0028048045048159145,0.02490602925209945,-1.8733642978483678,FALSE,TRUE,FALSE
UNC119B,0.6523302870182561,0.12165146739130435,3.0144276878606067,0.002815090553171283,0.02497782356401782,-1.8765755344452764,FALSE,TRUE,FALSE
SELENOT,-0.7808647924273162,-0.1254491884057971,-3.014229758044136,0.0028168682834222073,0.02497782356401782,-1.8771293226384707,FALSE,TRUE,FALSE
IPP,-0.23474691886409782,0.007328014492753625,-3.013206470978969,0.0028260222153116896,0.025029519599294406,-1.8799796616172992,FALSE,FALSE,FALSE
SMARCA1,0.2746397856659907,-0.008552536231884058,3.0131329095834656,0.0028266851538546888,0.025029519599294406,-1.8801854066518082,FALSE,FALSE,FALSE
MOB2,1.153257052062204,0.1683957608695652,3.0125052294562567,0.0028324010129445855,0.0250624574478733,-1.8819529484632023,TRUE,TRUE,TRUE
GRIK2,-0.8120738387423939,-0.1713208586956522,-3.0115062392859144,0.002841434789836442,0.025124686775483355,-1.8847460146939703,TRUE,TRUE,TRUE
MTPAP,-0.274652822177147,-0.03090709420289855,-3.0096707682011896,0.00285804809295686,0.025253801446281723,-1.8898634225693138,FALSE,FALSE,FALSE
MED25,0.7781487866801905,0.030008423913043474,3.008591106035546,0.0028679474975584693,0.02531274020881721,-1.8928914628154283,FALSE,TRUE,FALSE
SCO1,-0.4407289144692359,-0.04461847463768116,-3.008499152053029,0.0028687503438313863,0.02531274020881721,-1.8931399315429251,FALSE,FALSE,FALSE
TICAM1,0.2885735030425967,0.021806224637681164,3.008013149033409,0.002873176978074788,0.025328002617551335,-1.8944934288598123,FALSE,FALSE,FALSE
PTPN5,-3.8365723789722805,-0.6224284384057971,-3.007872875145577,0.0028745144735593067,0.025328002617551335,-1.8948972087952711,FALSE,TRUE,FALSE
NCOA5,0.5750888580121719,0.09236252898550724,3.0074411735256654,0.002878468274401613,0.02534505445539036,-1.896102572309057,TRUE,TRUE,TRUE
POLR3F,-0.39027054462474664,-0.07810851811594202,-3.0062832309305993,0.002889044083109757,0.025377212746425997,-1.8993228390763166,TRUE,FALSE,FALSE
KIAA2013,0.48060154259634885,0.021070409420289853,3.006137095452278,0.002890421196827235,0.025377212746425997,-1.8997380558830281,FALSE,FALSE,FALSE
MORN1,-0.39733820283975696,-0.10088266666666666,-3.006098687003735,0.00289074149032993,0.025377212746425997,-1.8998378770395643,TRUE,FALSE,FALSE
CREB3L1,-0.2665756825557813,-0.017891641304347828,-3.006090712690328,0.0028908148574881467,0.025377212746425997,-1.8998601316400787,FALSE,FALSE,FALSE
GFM1,-0.593795344151454,-0.0909394347826087,-3.0056307345680175,0.0028951007660764226,0.025377212746425997,-1.9011550916454576,FALSE,TRUE,FALSE
CTNND2,2.603974524002707,0.5260204855072463,3.0055493193273235,0.002895854026934779,0.025377212746425997,-1.9013829550245163,FALSE,TRUE,FALSE
EFHD1,8.716470644016239,1.4411070108695652,3.0054049336022515,0.0028971848524355524,0.025377212746425997,-1.901785824797333,FALSE,TRUE,FALSE
ABCB6,1.248479334347532,0.1359161702898551,3.005005925276374,0.0029008654930977023,0.025377212746425997,-1.902899056923217,FALSE,TRUE,FALSE
DMPK,2.034933964841111,0.3709781811594203,3.004941012172057,0.0029014646878293333,0.025377212746425997,-1.9030801512547164,FALSE,TRUE,FALSE
STARD13,0.26300778025693083,0.01132164492753623,3.0047824878780087,0.002902874259755038,0.025377212746425997,-1.9035103606914339,FALSE,FALSE,FALSE
MEGF9,0.7394358252197438,0.13758758333333335,3.0046282958882475,0.002904352876442669,0.025377212746425997,-1.903952514778715,TRUE,TRUE,TRUE
NOG,0.17719408654496294,0.021583384057971014,3.0039295924800724,0.0029107612136521272,0.025415520026854037,-1.9058893238126808,FALSE,FALSE,FALSE
CINP,-0.9825946237322527,-0.17569794565217392,-3.002958644307308,0.0029198181626210904,0.025470144811392315,-1.9086087947666694,TRUE,TRUE,TRUE
KLF15,2.0672316135902657,0.3498914384057971,3.002823390021107,0.0029210742695448336,0.025470144811392315,-1.9089858825272543,FALSE,TRUE,FALSE
NRXN3,-1.9972984104124416,-0.30340470289855076,-3.002602774248634,0.002923124192917761,0.02547033127430632,-1.9096009233333273,FALSE,TRUE,FALSE
ZNRD2,-1.3636602001352292,-0.20004728260869564,-3.0019814828240894,0.0029289042201914436,0.025486325464247162,-1.9113327558231328,FALSE,TRUE,FALSE
SBF1,2.7916816808654508,0.24806878260869564,3.001969113156757,0.0029290194046598167,0.025486325464247162,-1.9113672325279634,FALSE,TRUE,FALSE
ABHD17B,0.8607049807302234,0.10805127898550725,3.0012834195637375,0.0029354109847962574,0.02552087784603368,-1.913278188466105,FALSE,TRUE,FALSE
PEX16,-1.2613003370520632,-0.24358619202898552,-3.0010437584081138,0.002937647963348266,0.02552087784603368,-1.9139460027768314,FALSE,TRUE,FALSE
CACNG3,-2.133916446585531,-0.3434094746376812,-3.0008895633488617,0.002939088034833124,0.02552087784603368,-1.91437564002009,FALSE,TRUE,FALSE
TGFB1,1.0165343113590268,0.15308446014492752,3.0005077102982627,0.0029426570576533864,0.025534210100826484,-1.9154395172371723,FALSE,TRUE,FALSE
TNPO1,0.2423720327924274,0.043369083333333336,2.9995781449067453,0.002951307186959773,0.025575959018411365,-1.918016909112664,TRUE,FALSE,FALSE
TMEM245,0.6748831673427992,0.06806046014492753,2.999558916891753,0.0029515422600890464,0.025575959018411365,-1.9180823944021066,FALSE,TRUE,FALSE
PHF10,1.1862124019607856,0.19866448913043477,2.999248813009676,0.002954451634919181,0.02558351360554844,-1.9189460238223957,FALSE,TRUE,FALSE
SLC44A5,-0.14263430933062887,-0.012457590579710144,-2.9983550862424115,0.0029627963503253505,0.025638091643476982,-1.921422646476901,FALSE,FALSE,FALSE
MVB12A,1.0826680517241383,0.2236844311594203,2.9966016915723688,0.0029793940598510536,0.025763961305433767,-1.9263147787669403,FALSE,TRUE,FALSE
ITGB8,0.3214259124408389,0.041039467391304346,2.995411949618096,0.0029906119465303907,0.02582885353678685,-1.9296128081579766,FALSE,FALSE,FALSE
VAV2,0.22447977991886428,-0.01832998188405797,2.995369750436758,0.0029910125073660467,0.02582885353678685,-1.9297301854293742,FALSE,FALSE,FALSE
ITIH5,1.1683426206896557,0.1483618260869565,2.994838329484811,0.002996116328723938,0.025829647199922177,-1.9312200530260286,FALSE,TRUE,FALSE
VMP1,-0.7186770192697773,-0.13246023550724637,-2.9946460838005744,0.0029979446229952693,0.025829647199922177,-1.931754673984691,TRUE,TRUE,TRUE
ERF,1.4540741392833016,0.19331852173913044,2.9946087214626806,0.002998300064924849,0.025829647199922177,-1.931858572149122,FALSE,TRUE,FALSE
HS1BP3,0.5349149073698438,0.09497249275362318,2.994500163444425,0.0029993330373914093,0.025829647199922177,-1.932160446250439,FALSE,TRUE,FALSE
TNIP1,1.3322391142663972,0.2549675724637681,2.9942445711128993,0.003001766388650476,0.02583288469903727,-1.9328711475411895,FALSE,TRUE,FALSE
SIRT1,0.24728935057471307,0.03613180797101449,2.9933070113794535,0.0030106524313655136,0.02588185609177632,-1.9354658233303415,FALSE,FALSE,FALSE
POLA1,0.09733450709939152,0.013107833333333334,2.9932099524702824,0.00301157946400806,0.02588185609177632,-1.935735613747224,FALSE,FALSE,FALSE
RFT1,-0.1450005561189993,-0.01944495289855072,-2.992797482295816,0.0030155219855679217,0.02589801234664215,-1.9368820479518227,FALSE,FALSE,FALSE
E2F6,0.2421436081812037,0.03745654710144927,2.9915814559635177,0.003027172719379749,0.025980301206105352,-1.9402610556831155,FALSE,FALSE,FALSE
SLC29A2,0.36417693407707924,0.016961923913043478,2.989308820731947,0.0030490575491589167,0.02615025040111978,-1.9465726542106836,FALSE,FALSE,FALSE
RAB29,0.746130404665314,0.14833303985507246,2.988197273941881,0.003059870190620481,0.026225071749782086,-1.9496697601761843,FALSE,TRUE,FALSE
NUMBL,-1.4974524364435442,-0.17938753260869567,-2.9878233892687005,0.003063496191321928,0.0262382388664653,-1.9507073222101114,FALSE,TRUE,FALSE
KIF9,-0.5638060831643008,-0.10938001449275361,-2.984747589808054,0.0030934645166121886,0.026476851036525317,-1.9592360088757523,TRUE,TRUE,TRUE
FZD1,0.13133307234617989,0.0165661231884058,2.983868011390285,0.003102041706299194,0.026532176883033158,-1.9616647484057816,FALSE,FALSE,FALSE
B4GALT4,0.4168441041244089,0.026376492753623193,2.9836505176960784,0.0031041947096634433,0.026532517886000133,-1.962271131330283,FALSE,FALSE,FALSE
DNAAF1,-0.513792759972955,-0.11533660144927536,-2.983052228410361,0.0031100913860758164,0.026555132857091403,-1.9639321946998383,TRUE,TRUE,TRUE
RNFT1,-0.2070080676132524,-0.0016824782608695647,-2.9829493806383875,0.003111070439055547,0.026555132857091403,-1.9642103750365907,FALSE,FALSE,FALSE
TBC1D13,0.5145433924949289,0.06913472826086957,2.9818422110738414,0.0031220360330686692,0.026630628010333023,-1.9672881039903745,FALSE,TRUE,FALSE
B3GALNT1,-0.5791104212305614,-0.11836336231884058,-2.981594412808807,0.0031244815130065493,0.026633394349837226,-1.9679740055405093,FALSE,TRUE,FALSE
PSMA5,-1.1627373553076414,-0.242596365942029,-2.9813012636252076,0.0031273860878580856,0.026640067652066567,-1.9687872641955408,FALSE,TRUE,FALSE
BGLAP,-0.7204563725490195,-0.07798805072463769,-2.9797994220896014,0.00314226988748749,0.026738420171531763,-1.9729452793474547,FALSE,TRUE,FALSE
SALL3,0.5320078556457065,0.05632628623188406,2.979706348714721,0.0031431911574690097,0.026738420171531763,-1.9732022370271434,FALSE,TRUE,FALSE
ZNF772,-0.1801047139959432,0.0015281159420289833,-2.979318504849513,0.003146992658513461,0.026752633595324992,-1.9742647606620327,FALSE,FALSE,FALSE
SRD5A3,-0.3491404526707239,-0.05999134420289855,-2.978053260026521,0.0031595994619378603,0.026841631152971432,-1.9777657054255071,TRUE,FALSE,FALSE
