Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,ML_Selected,Significant,Validated
EMX2,2.89634352046036,0.5366835614035088,2.536335436260196,0.012103290666080279,0.08913736507952694,-3.0791825099498142,FALSE,FALSE,FALSE
NAE1,-1.1223117468030714,-0.09130589473684211,-2.5362164213093905,0.012107251515772044,0.08913736507952694,-3.079459921289354,FALSE,FALSE,FALSE
TUBE1,-0.40502290494458704,-0.09218914619883041,-2.5360880349579427,0.012111209368084816,0.08913736507952694,-3.079745176039426,FALSE,FALSE,FALSE
DOCK1,1.2656726142370007,0.12490071345029241,2.5354987616861573,0.012131159995462798,0.08923189508086168,-3.081132455689334,FALSE,FALSE,FALSE
HNRNPUL1,1.3330949931798808,-1.1666081871342358e-4,2.534918103027444,0.012150535238473393,0.08932208457510066,-3.0824853840226014,FALSE,FALSE,FALSE
ATP8B2,0.5146113222506399,0.08561771929824562,2.5343871082206664,0.012168022410930915,0.08939829689388447,-3.0837111226253597,FALSE,FALSE,FALSE
LTN1,-0.12401598849104856,-0.006183999999999998,-2.5332490850687033,0.01220606323389344,0.08961069420353038,-3.0863586717938403,FALSE,FALSE,FALSE
FAP,0.27161290494458656,0.04676291812865497,2.532956725534388,0.01221586905119747,0.08961069420353038,-3.087039351535685,FALSE,FALSE,FALSE
APRT,-1.688976364876385,-0.7362423976608187,-2.532892476692198,0.012218342503698949,0.08961069420353038,-3.0872028311452766,FALSE,FALSE,FALSE
SNX33,0.5097066048593354,0.055918315789473684,2.532059273550163,0.012246070152770815,0.08976162103805625,-3.0891308304784575,FALSE,FALSE,FALSE
XPO4,-0.09043282267689685,-0.02172266081871345,-2.530955876801892,0.012283167266486272,0.08998100828354821,-3.0916958368170273,FALSE,FALSE,FALSE
CETN2,-1.1191703691389596,-0.31592607602339184,-2.530057296428536,0.012313817380345928,0.09015293937470757,-3.0937997862042192,FALSE,FALSE,FALSE
IFT25,-0.8188652668371704,-0.08302542690058479,-2.529009679343696,0.012349264301600455,0.09026737658350877,-3.0962356763355166,FALSE,FALSE,FALSE
PARVA,0.5399436129582272,-0.034301356725146205,2.5288992908003607,0.012352792177662346,0.09026737658350877,-3.096483111573059,FALSE,FALSE,FALSE
CDC23,-0.3366368618925829,-0.07126221052631579,-2.528788244430205,0.012356448989314216,0.09026737658350877,-3.0967366347411565,FALSE,FALSE,FALSE
RABEPK,-0.667949082267689,-0.08553836257309941,-2.528624059468604,0.012362268365660142,0.09026737658350877,-3.097129198184227,FALSE,FALSE,FALSE
URI1,0.9382467259164547,0.29234530409356724,2.528355082770852,0.012371459336353764,0.09026737658350877,-3.0977572530613404,FALSE,FALSE,FALSE
CTF1,0.42370090409207206,0.056919017543859654,2.528312545988075,0.012372583235124131,0.09026737658350877,-3.097842330810088,FALSE,FALSE,FALSE
BCAS2,-1.814286910912192,-0.3931281695906433,-2.5276320025046433,0.012396017837292205,0.09038583040943143,-3.0994375937470715,FALSE,FALSE,FALSE
NIPAL2,-1.0534311364023883,-0.16408637426900585,-2.5263786595013915,0.012438689243982524,0.09064433090391444,-3.102349141500978,FALSE,FALSE,FALSE
ABHD11,-1.3739949590792861,-0.48662449122807017,-2.5257356702888814,0.012460631395251432,0.0907311444185921,-3.1038423040796936,FALSE,FALSE,FALSE
RNASEH1,0.42457619352088644,0.03862380116959064,2.525596788996411,0.01246505448566991,0.0907311444185921,-3.1041510569430404,FALSE,FALSE,FALSE
SKIC8,-1.1383774501278785,-0.22047577192982457,-2.525004688436863,0.01248561831266155,0.09075100071378935,-3.105539378440876,FALSE,FALSE,FALSE
