Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,ML_Selected,Significant,Validated
SLC2A6,0.059300452861952346,0.029137825,0.17746897442048862,0.8592904283165523,0.9127189423858076,-6.240998595354079,FALSE,FALSE,FALSE
PATZ1,0.028356132996633168,-0.027476891666666663,0.1770829948129981,0.859593224918229,0.9129633337906684,-6.241064832610762,FALSE,FALSE,FALSE
ERMP1,-0.015411663299663212,0.00521968333333333,-0.17655901971781823,0.860004350540861,0.9132348452844268,-6.241154503763044,FALSE,FALSE,FALSE
TDRD7,0.016242831649831705,0.03842860000000001,0.17655880732031667,0.8600045172034101,0.9132348452844268,-6.2411545400573765,FALSE,FALSE,FALSE
SNRPG,-0.11230343350168377,-0.05854145416666667,-0.17647914488215116,0.8600670631959499,0.9132348452844268,-6.241168134502492,FALSE,FALSE,FALSE
MRFAP1L1,-0.1299909065656542,0.1171868875,-0.17625455429669926,0.8602432992755622,0.9133101088295623,-6.241206470686696,FALSE,FALSE,FALSE
ZDHHC12,-0.02647905976430947,-0.04648255416666666,-0.17618588795635895,0.8602971465682381,0.9133101088295623,-6.241218196941439,FALSE,FALSE,FALSE
FRAS1,0.010510956228956134,0.022692399999999998,0.17611068347279252,0.8603561617741369,0.9133101088295623,-6.241231017951747,FALSE,FALSE,FALSE
ZDHHC5,-0.0189548122895625,7.603875000000013e-4,-0.17598920531348433,0.8604514909739154,0.913334087468804,-6.24125171623159,FALSE,FALSE,FALSE
MGAT2,-0.008300186868686802,0.006921408333333333,-0.1758911526683629,0.860528438645473,0.9133385524626002,-6.241268412698321,FALSE,FALSE,FALSE
PSME1,-0.13393862289562325,0.022314733333333378,-0.1756928636795396,0.8606840881676462,0.9134265413771417,-6.241302134039148,FALSE,FALSE,FALSE
ADAMTSL2,0.024683652356901745,-0.04163154583333333,0.17549925341482583,0.8608359983137306,0.9135105472301557,-6.241335052659503,FALSE,FALSE,FALSE
UPK3BL1,0.3598963451178385,0.9031879083333333,0.17515123236120528,0.8611091768146203,0.9137232167737998,-6.241394091919032,FALSE,FALSE,FALSE
ZNF567,0.008539458754208787,0.011912445833333334,0.17479338957699425,0.8613900086407894,0.9139439706349292,-6.241454705416765,FALSE,FALSE,FALSE
ADRA2A,0.01039188047138037,0.018690058333333336,0.17446546949681724,0.8616474061643763,0.9141398252471405,-6.241510127971971,FALSE,FALSE,FALSE
AP1G1,-0.01959560185185185,0.018207062499999996,-0.17422002618655272,0.8618400740651797,0.9142669795507263,-6.241551542848654,FALSE,FALSE,FALSE
TMEM132B,0.020889575757575864,0.0745259,0.1739436860832511,0.862057005206083,0.914419849401671,-6.241598101338124,FALSE,FALSE,FALSE
ATP6V0A2,-0.0146932382154883,0.029447429166666667,-0.17325898482018298,0.8625945510799615,0.9149127541273863,-6.241713143216112,FALSE,FALSE,FALSE
BROX,0.018311135521885537,-0.025665670833333338,0.17298884025250372,0.862806654045472,0.9150604230251665,-6.241758407471551,FALSE,FALSE,FALSE
UROS,-0.25686327020202265,0.30913060416666666,-0.17284300852465906,0.8629211932252351,0.9151046032209503,-6.241782798526033,FALSE,FALSE,FALSE
PPP3CA,0.32994307996633104,-0.03892579583333333,0.17249509362937443,0.8631943787596474,0.9153011530542134,-6.241840940575245,FALSE,FALSE,FALSE
WDR33,0.016913884680134383,0.011028270833333336,0.1724212472348071,0.8632523299194008,0.9153011530542134,-6.241853280862157,FALSE,FALSE,FALSE
KCNT1,-0.16510268686868643,0.3337397833333333,-0.17227733173566223,0.8633653755036318,0.9153437182152833,-6.241877272416374,FALSE,FALSE,FALSE
DNAJB1,-0.9584587988215498,-2.2814561791666668,-0.17190537613379556,0.8636574671954724,0.9155760856219479,-6.241939224132309,FALSE,FALSE,FALSE
SCAF11,0.0401929040404042,-0.10128395833333334,0.17122914617598695,0.8641885460201322,0.9160617462075796,-6.242051513243651,FALSE,FALSE,FALSE
MATN2,0.029387965488215404,-0.04307152916666667,0.17095172959332272,0.8644064127676931,0.9162153400904233,-6.242097459128129,FALSE,FALSE,FALSE
RNF144B,0.014658301346801166,-0.011227991666666666,0.17072073841499497,0.8645878365490673,0.916323244583202,-6.24213565560183,FALSE,FALSE,FALSE
NNAT,0.36714561868686985,1.0109924375,0.17056923500501442,0.8647068751077303,0.916323244583202,-6.242160663307072,FALSE,FALSE,FALSE
KDELR1,-0.07524475673400732,9.744958333333222e-4,-0.17048632490652849,0.8647720007972469,0.916323244583202,-6.242174347108483,FALSE,FALSE,FALSE
INSIG2,0.02269759259259264,0.023776166666666668,0.17045046801198926,0.8648001312767557,0.916323244583202,-6.242180277145616,FALSE,FALSE,FALSE
RBMXL1,-0.01142843013468014,-0.0233521875,-0.17021026355065172,0.8649888177472406,0.9164458354260697,-6.242219875490937,FALSE,FALSE,FALSE
TRAPPC2,0.04989521127946072,-0.009691662500000005,0.1699259466272505,0.8652122008459767,0.9165288739128122,-6.242266659691943,FALSE,FALSE,FALSE
CNBP,0.19839561952861987,0.20415206666666666,0.1699246946998908,0.865213184333272,0.9165288739128122,-6.24226686558506,FALSE,FALSE,FALSE
SNX2,0.023173563131313007,-0.002003237500000001,0.16975922768073415,0.8653431383574565,0.9165866810121215,-6.242294079119603,FALSE,FALSE,FALSE
TRIM14,0.015256021885521758,-0.017390941666666666,0.16966934012920232,0.8654137546510592,0.9165866810121215,-6.242308843738176,FALSE,FALSE,FALSE
HK1,0.28391930387205305,-0.021917154166666692,0.16914673883984102,0.8658243703435374,0.9169442302659797,-6.242394515635908,FALSE,FALSE,FALSE
SPTAN1,-0.3492620555555513,0.6567644083333333,-0.1690265585790214,0.8659187948569795,0.916966887764547,-6.242414183064132,FALSE,FALSE,FALSE
ING3,-0.01068416329966326,-0.0019488583333333342,-0.16878409403408212,0.8661092678968697,0.9170912436931268,-6.242453833569586,FALSE,FALSE,FALSE
WDFY1,0.012184247474747252,0.024337191666666667,0.16840685257743065,0.866405687761509,0.9173277523849823,-6.2425153895596175,FALSE,FALSE,FALSE
SLC8B1,-0.04236044528619576,-0.14046199583333333,-0.1680313339277478,0.8667008074985835,0.9175628447683148,-6.242576513928027,FALSE,FALSE,FALSE
MX1,-0.13532292255892123,0.025784283333333363,-0.16746472147448396,0.8671460904135512,0.9179568595592739,-6.242668505809773,FALSE,FALSE,FALSE
PRPF3,-0.07318853198653145,-0.04264056666666666,-0.1669094708256084,0.8675824856027083,0.918341400204654,-6.242758351685883,FALSE,FALSE,FALSE
GOLIM4,0.10048402861952895,-0.17128697499999998,0.1667465885056251,0.8677105094812508,0.9183720816538679,-6.242784651308201,FALSE,FALSE,FALSE
STAT2,-0.09870480303030232,-0.11617252500000003,-0.16666869446417285,0.8677717346549882,0.9183720816538679,-6.242797219313771,FALSE,FALSE,FALSE
STK17B,-0.015420786195286152,-0.022452225000000003,-0.1665881270556377,0.867835027457889,0.9183720816538679,-6.242810225997219,FALSE,FALSE,FALSE
SIRT6,-0.031043072390572825,0.0024541250000000036,-0.1664963702641391,0.8679071700023835,0.9183720816538679,-6.242825008523448,FALSE,FALSE,FALSE
KDM4A,-0.016303148989898906,0.0044039541666666664,-0.16640727703617364,0.8679771816650566,0.9183720816538679,-6.242839368921324,FALSE,FALSE,FALSE
TMEM106C,-0.05053877104377093,0.09778641666666667,-0.16612856407540186,0.8681963022451893,0.9185265226652003,-6.242884206477489,FALSE,FALSE,FALSE
CDKL3,0.02355664898989914,0.04021262083333334,0.16558449692358895,0.8686239687072604,0.9189015545613246,-6.242971555617565,FALSE,FALSE,FALSE
USP38,0.004604182659932674,0.009520245833333333,0.1652300971098964,0.8689025895161356,0.9191188638554842,-6.243028291152286,FALSE,FALSE,FALSE
RIC1,-0.0058809924242423815,0.020614045833333334,-0.16478860699742434,0.8692497015838418,0.919274275114485,-6.2430987988917535,FALSE,FALSE,FALSE
PINX1,0.019115350168350125,0.0013475666666666719,0.16475517560337707,0.8692759873291143,0.919274275114485,-6.243104130337693,FALSE,FALSE,FALSE
RGS17,-0.013554087542087437,0.013309599999999998,-0.16473642721717924,0.8692907284861896,0.919274275114485,-6.243107119748915,FALSE,FALSE,FALSE
VXN,0.10070401599326642,-0.03054441249999997,0.16467079688026126,0.8693423656187794,0.919274275114485,-6.243117568551791,FALSE,FALSE,FALSE
EXOSC10,-0.15017491329966395,0.06930330416666668,-0.16438046820967456,0.869570648474048,0.9194382368202229,-6.243163799358963,FALSE,FALSE,FALSE
OLR1,0.0287106565656564,0.012364666666666664,0.16414940712065146,0.8697523157037892,0.919495037024318,-6.243200542791008,FALSE,FALSE,FALSE
