RF_None-R1_Baseline,RF_Balanced-R1_Baseline,RF_BalancedSub-R1_Baseline,BRF_None-R1_Baseline,BRF_Balanced-R1_Baseline,BRF_BalancedSub-R1_Baseline,SVC_Balanced-R1_Baseline,HGB_Balanced-R1_Baseline,EEC-R1_Baseline,RBC-R1_Baseline,BBC-R1_Baseline,CC_RF-R2_FR,CNN_RF-R2_FR,ENN_RF-R2_FR,RENN_RF-R2_FR,AllKNN_RF-R2_FR,NearMiss_RF-R2_FR,NCR_RF-R2_FR,OSS_RF-R2_FR,RUS_RF-R2_FR,Tomek_RF-R2_FR,ROS_RF-R2_FR,SMOTE_RF-R2_FR,BorderlineSMOTE_RF-R2_FR,KMeansSMOTE_RF-R2_FR,SMOTEENN_RF-R2_FR,SMOTETomek_RF-R2_FR,CC_RF-R3_Resampl,CNN_RF-R3_Resampl,ENN_RF-R3_Resampl,RENN_RF-R3_Resampl,AllKNN_RF-R3_Resampl,NearMiss_RF-R3_Resampl,NCR_RF-R3_Resampl,OSS_RF-R3_Resampl,RUS_RF-R3_Resampl,Tomek_RF-R3_Resampl,ROS_RF-R3_Resampl,SMOTE_RF-R3_Resampl,BorderlineSMOTE_RF-R3_Resampl,KMeansSMOTE_RF-R3_Resampl,SMOTEENN_RF-R3_Resampl,SMOTETomek_RF-R3_Resampl
0.2227795193312435,0.1966295707472178,0.2027344992050874,0.0995488382585156,0.1194103194103194,0.1194103194103194,0.2813134328358209,0.2557500835282325,0.1690906736869362,0.0,0.1958937198067632,0.1695429472025216,0.1816279069767442,0.1292929292929293,0.1292929292929293,0.3025984990619137,0.0571999060371153,0.2484913793103448,0.2163281293716076,0.1526477732793522,0.2284237726098191,0.2443859649122806,0.194640522875817,0.2622671018631851,0.194640522875817,0.123921200750469,0.2779110251450677,0.0974624060150376,0.2691950464396285,0.1267326732673267,0.1267326732673267,0.1927093596059113,0.0681034281034281,0.2479302832244008,0.268962219033955,0.1363261341350203,0.1988039867109634,0.2797368421052632,0.2416546060381676,0.2305149051490515,0.2416546060381676,0.105173716996377,0.2306890414441901
0.2442105263157894,0.1973070607553366,0.1675985663082437,0.1846100759144237,0.1854127966976264,0.1854127966976264,0.2813134328358209,0.2557500835282325,0.1315018315018314,0.2473809523809523,0.2102735042735042,0.2294029850746268,0.1989786059351276,0.1306122448979591,0.1306122448979591,0.2505269497139416,0.1077243834223239,0.2687179487179487,0.2,0.1159448394742512,0.2490892250694659,0.2888888888888888,0.2556589147286822,0.2710608448441024,0.2556589147286822,0.1306951871657753,0.3066666666666666,0.1132183908045977,0.2226576852418861,0.1267326732673267,0.1267326732673267,0.1980286168521463,0.1734341736694677,0.2588888888888888,0.2236842105263158,0.2036448083506906,0.1952380952380952,0.2393384393384393,0.2275919732441471,0.2251282051282051,0.2275919732441471,0.0759615384615384,0.2323809523809523
0.2725973625016539,0.176911544227886,0.213782991202346,0.175036075036075,0.1451097203669805,0.1451097203669805,0.2813134328358209,0.2557500835282325,0.1139704739704739,0.269087440381558,0.2357843137254902,0.1438993710691824,0.1293486590038314,0.1267326732673267,0.1267326732673267,0.2602830472749172,0.0538584298584298,0.2547619047619047,0.2118681318681318,0.142485693323551,0.2952892069171139,0.257269559708584,0.2334861217214158,0.2270807453416149,0.2334861217214158,0.1787878787878787,0.2844518272425249,0.1284397163120567,0.1947603121516165,0.1267326732673267,0.1267326732673267,0.2141711229946524,0.1896324081020255,0.2354609929078014,0.2252777777777777,0.1329019933554817,0.1984313725490196,0.2846063454759107,0.1853801169590643,0.2854456941413463,0.1853801169590643,0.0811228070175438,0.2311792954523479
0.2606393606393606,0.1952516619183285,0.1788219271365339,0.1983244206773618,0.1048256091734352,0.1048256091734352,0.2813134328358209,0.2557500835282325,0.157615975422427,0.2049180327868852,0.12,0.1749775777235731,0.1454545454545454,0.128,0.128,0.2525795489650911,0.0619034994697773,0.2748717948717948,0.22,0.1459473270883355,0.2383122362869198,0.2556676200511817,0.2189321978381919,0.2797864225781846,0.2189321978381919,0.1255607235142118,0.2513345809120457,0.120478536242083,0.2455919161954204,0.1267326732673267,0.1267326732673267,0.1927093596059113,0.1375362318840579,0.2533333333333333,0.1915529564652371,0.1068672526481857,0.1949853467925757,0.1973598553345388,0.2340061580567909,0.3104852751911575,0.2340061580567909,0.0646232439335887,0.2031635610766045
0.2598936365303502,0.2091978609625668,0.2322370563334418,0.1667906388361796,0.2503940886699507,0.2503940886699507,0.2813134328358209,0.2557500835282325,0.1277777777777778,0.1890438786565547,0.1598621877691645,0.2501942501942502,0.1782653953449639,0.1267326732673267,0.1267326732673267,0.2617715617715618,0.1007584285633066,0.2685344827586207,0.2199008834302952,0.2239441583084847,0.2218203737191078,0.2879020522856139,0.2432306255835667,0.2589849866445611,0.2432306255835667,0.111231884057971,0.2936211251435132,0.1471535982814178,0.1797101449275362,0.1267326732673267,0.1267326732673267,0.2096256684491978,0.1626818181818182,0.2297297297297297,0.2744242424242424,0.1709090909090909,0.2074403815580286,0.2488762446657183,0.2507359307359307,0.2525954525954526,0.2507359307359307,0.0699763593380614,0.239677713590757
0.220795892169448,0.2058937198067632,0.1904761904761904,0.1875862068965517,0.151680337206653,0.151680337206653,0.2813134328358209,0.2557500835282325,0.1485139510349594,0.2678772608503851,0.1910457516339869,0.1820816864295125,0.2245803698435277,0.1267326732673267,0.1267326732673267,0.2617715617715618,0.101650652870165,0.2553879310344827,0.1819587628865979,0.0437137330754352,0.224015009380863,0.2708943089430894,0.2508496732026143,0.2596879547839036,0.2508496732026143,0.132591218305504,0.2776811594202898,0.1054545454545454,0.2544830544830544,0.1267326732673267,0.1267326732673267,0.2080103359173126,0.1411059683656527,0.2594352809616997,0.1731135066582118,0.1070791953144894,0.2137585991244527,0.2504808606074429,0.2152112676056337,0.2642620232172471,0.2152112676056337,0.0580459770114942,0.2537194570135747
0.2659619450317124,0.2148837209302325,0.2054719562243502,0.1594104308390022,0.0751248751248751,0.0751248751248751,0.2813134328358209,0.2557500835282325,0.1858674463937621,0.132924126172208,0.1744712379778014,0.2288770053475935,0.1790849673202614,0.1267326732673267,0.1267326732673267,0.2652213188798554,0.0505649717514124,0.2491803278688524,0.2106272022551092,0.2086904761904762,0.1886743886743886,0.2775401069518716,0.288045486851457,0.2399731723675385,0.288045486851457,0.1233514001806684,0.2781836945304438,0.1631519699812382,0.2390729625646185,0.1267326732673267,0.1267326732673267,0.2135453100158982,0.1750557275541795,0.2315382491024578,0.2238230904897571,0.1621095750128008,0.2234538152610442,0.245593419506463,0.2385295157299399,0.2658343533251733,0.2385295157299399,0.0933862433862433,0.2122934362934362
0.2530851673797027,0.1978494623655914,0.2634721600238842,0.1698106591865357,0.1606345475910693,0.1606345475910693,0.2813134328358209,0.2557500835282325,0.1160989548086322,0.130599481818994,0.163870342907297,0.2506449948400412,0.1860305179454115,0.1474747474747474,0.1474747474747474,0.2677656755961142,0.1252830188679245,0.2547619047619047,0.1968833849329205,0.1617372984361072,0.2373905164602839,0.2609929078014185,0.2584160937102114,0.2249084249084249,0.2584160937102114,0.1226254365789249,0.2762937062937063,0.1060633484162896,0.2893124214148633,0.1267326732673267,0.1267326732673267,0.1819543752128022,0.2072895752895752,0.2518018018018018,0.1946344086021505,0.1464282851516894,0.2057961576033865,0.2770248524941892,0.1821981981981982,0.2615514215514215,0.1821981981981982,0.0677871148459383,0.2654040404040404
0.2152380952380952,0.1973314606741573,0.2179310344827586,0.1549082747853239,0.2140915926179084,0.2140915926179084,0.2813134328358209,0.2557500835282325,0.2055311355311355,0.18397212543554,0.1922507122507122,0.2832380952380952,0.2005730413958262,0.1267326732673267,0.1267326732673267,0.2638443935926773,0.1213299232736572,0.2553879310344827,0.2916825396825396,0.1779853479853479,0.2724452782989368,0.3255316502922522,0.2366666666666666,0.2610084033613445,0.2366666666666666,0.1838731501057082,0.2887372789811814,0.1296686159844054,0.2095890410958904,0.1267326732673267,0.1267326732673267,0.1927093596059113,0.101578947368421,0.2598851517637407,0.2549796472184532,0.1249160706466209,0.2233333333333333,0.1998701298701298,0.2169303849303849,0.2141206675224646,0.2169303849303849,0.1284163898117386,0.2607645875251509
0.2396497811131957,0.2570815231280347,0.2187165775401069,0.1565310892940626,0.169642557877852,0.169642557877852,0.2813134328358209,0.2557500835282325,0.1643538836642284,0.16,0.131813953488372,0.2502421307506053,0.1361159420289855,0.1267326732673267,0.1267326732673267,0.2592857142857142,0.1553370885780721,0.2621468926553672,0.2364842454394693,0.1492932330827067,0.2186366479049405,0.3023481290713528,0.2930067271615345,0.2326025719534599,0.2930067271615345,0.1392820512820512,0.2903569110966905,0.0916837136113296,0.2004573406260622,0.128,0.128,0.2096256684491978,0.2318518518518519,0.2588888888888888,0.2583302063789868,0.1482456140350876,0.1968992248062015,0.2615606615606615,0.2288766788766788,0.2460232558139535,0.2288766788766788,0.0956873315363881,0.2764885185937817
