RF_None-R1_Baseline,RF_Balanced-R1_Baseline,RF_BalancedSub-R1_Baseline,BRF_None-R1_Baseline,BRF_Balanced-R1_Baseline,BRF_BalancedSub-R1_Baseline,SVC_Balanced-R1_Baseline,HGB_Balanced-R1_Baseline,EEC-R1_Baseline,RBC-R1_Baseline,BBC-R1_Baseline,CC_RF-R2_FR,CNN_RF-R2_FR,ENN_RF-R2_FR,RENN_RF-R2_FR,AllKNN_RF-R2_FR,NearMiss_RF-R2_FR,NCR_RF-R2_FR,OSS_RF-R2_FR,RUS_RF-R2_FR,Tomek_RF-R2_FR,ROS_RF-R2_FR,SMOTE_RF-R2_FR,BorderlineSMOTE_RF-R2_FR,KMeansSMOTE_RF-R2_FR,SMOTEENN_RF-R2_FR,SMOTETomek_RF-R2_FR,CC_RF-R3_Resampl,CNN_RF-R3_Resampl,ENN_RF-R3_Resampl,RENN_RF-R3_Resampl,AllKNN_RF-R3_Resampl,NearMiss_RF-R3_Resampl,NCR_RF-R3_Resampl,OSS_RF-R3_Resampl,RUS_RF-R3_Resampl,Tomek_RF-R3_Resampl,ROS_RF-R3_Resampl,SMOTE_RF-R3_Resampl,BorderlineSMOTE_RF-R3_Resampl,KMeansSMOTE_RF-R3_Resampl,SMOTEENN_RF-R3_Resampl,SMOTETomek_RF-R3_Resampl
0.3762626262626263,0.4516509433962264,0.4734669811320754,0.1576190476190476,0.175,0.175,0.2929670329670329,0.4111788617886178,0.285,0.0,0.2406435669593564,0.3094939543215405,0.3707602339181286,0.2279411764705882,0.2279411764705882,0.6008620689655173,0.3219367588932806,0.5833333333333333,0.3575007368110816,0.1619047619047619,0.3775252525252525,0.449074074074074,0.4857142857142857,0.4847876447876447,0.4857142857142857,0.3666666666666666,0.3190993788819876,0.0635555555555555,0.2299999999999999,0.0927536231884058,0.0927536231884058,0.1693396226415094,0.1,0.2243243243243243,0.270974358974359,0.1666666666666666,0.2597222222222222,0.2555555555555555,0.1723613595706619,0.2446990424076607,0.1723613595706619,0.0826839826839826,0.2170274170274169
0.4516473255969054,0.4688311688311688,0.2666666666666666,0.3179047619047619,0.2822912719464444,0.2822912719464444,0.2929670329670329,0.4111788617886178,0.2587936507936508,0.2982142857142856,0.2405372405372405,0.303859649122807,0.5045454545454545,0.463768115942029,0.463768115942029,0.6034628378378378,0.0817307692307692,0.547979797979798,0.5332556935817806,0.1684523809523809,0.3882170542635659,0.4505019305019305,0.5322698135198135,0.4788888888888888,0.5322698135198135,0.1741889483065953,0.4193939393939394,0.1268774703557312,0.3189189189189189,0.0941176470588235,0.0941176470588235,0.1856132075471698,0.2233680168462777,0.2295415959252971,0.269023569023569,0.2259259259259259,0.1968888888888889,0.25,0.2695238095238095,0.2146582100070472,0.2695238095238095,0.0392050587172538,0.1965367965367965
0.5414893617021277,0.3222222222222222,0.3785714285714285,0.2495424836601307,0.222051282051282,0.222051282051282,0.2929670329670329,0.4111788617886178,0.1876923076923076,0.3390758547008547,0.2790584415584415,0.1621739130434782,0.3888888888888888,0.463768115942029,0.463768115942029,0.6332737030411449,0.2035064935064935,0.5642857142857143,0.5168421052631579,0.1544827586206896,0.5687830687830688,0.2484299516908212,0.4035885167464115,0.4290123456790123,0.4035885167464115,0.1918192918192918,0.3069852941176471,0.1666666666666666,0.3614035087719298,0.0927536231884058,0.0927536231884058,0.1856132075471698,0.242037037037037,0.2230899830220713,0.2444444444444444,0.1698412698412698,0.3288333333333333,0.2358288770053476,0.2281997072694747,0.1958384332925336,0.2281997072694747,0.1508658008658008,0.2361538461538461
0.677938808373591,0.299697656840514,0.4210526315789473,0.2344611528822055,0.1649999999999999,0.1649999999999999,0.2929670329670329,0.4111788617886178,0.3509523809523809,0.2662205081669691,0.175,0.1868279569892473,0.65,0.2388059701492537,0.2388059701492537,0.5743243243243243,0.3020186335403726,0.5953781512605042,0.4898989898989899,0.3477106227106227,0.5271604938271605,0.4196794196794197,0.4348484848484849,0.412037037037037,0.4348484848484849,0.3566666666666666,0.3819230769230769,0.1247899159663865,0.2053030303030302,0.0927536231884058,0.0927536231884058,0.2058823529411764,0.1175627240143369,0.2148083623693379,0.1996047430830039,0.2281818181818181,0.1817777777777777,0.2419512195121951,0.219047619047619,0.2845278298936836,0.219047619047619,0.1538461538461538,0.231025641025641
0.5298039215686274,0.3490566037735849,0.3705065359477124,0.2311740890688259,0.3513095238095238,0.3513095238095238,0.2929670329670329,0.4111788617886178,0.1949938949938949,0.2066600066600066,0.2175757575757576,0.2509090909090908,0.4004083484573503,0.463768115942029,0.463768115942029,0.630603448275862,0.215,0.5422297297297297,0.4768099547511312,0.2434632034632034,0.5554545454545454,0.3177266081871345,0.4350649350649351,0.4032520325203252,0.4350649350649351,0.3613970588235294,0.3320488721804511,0.22,0.2425641025641025,0.0927536231884058,0.0927536231884058,0.1987368421052631,0.3019887955182073,0.2113752122241086,0.3903329752953813,0.2182251082251082,0.2621666666666666,0.208110565557374,0.2197510822510822,0.2097919216646266,0.2197510822510822,0.0839743589743589,0.1990196078431372
0.3435294117647059,0.45,0.3598750975800156,0.2222222222222221,0.2477777777777778,0.2477777777777778,0.2929670329670329,0.4111788617886178,0.2717156862745097,0.3073076923076923,0.2385836385836385,0.2458333333333333,0.6222222222222222,0.1565656565656565,0.1565656565656565,0.5785714285714285,0.3236497545008183,0.5314091680814941,0.65,0.482051282051282,0.3914141414141414,0.4294179894179894,0.498015873015873,0.34789972899729,0.498015873015873,0.3692307692307692,0.3920556920556921,0.1,0.276996996996997,0.0927536231884058,0.0927536231884058,0.1979638009049774,0.3817894736842105,0.2191919191919192,0.1761904761904761,0.2746130030959752,0.2,0.2043290043290043,0.245,0.2486178861788618,0.245,0.0452982810920121,0.2001275306870716
0.5259259259259259,0.345679012345679,0.3328584995251662,0.2509803921568627,0.1206004140786749,0.1206004140786749,0.2929670329670329,0.4111788617886178,0.3252747252747253,0.2604166666666667,0.2058040935672514,0.2035714285714285,0.6666666666666666,0.6211538461538462,0.6211538461538462,0.5743243243243243,0.0896939619520264,0.5542929292929293,0.5116379310344827,0.2508653846153846,0.393015873015873,0.4765446224256293,0.473063973063973,0.5376984126984127,0.473063973063973,0.3743543543543544,0.2956043956043956,0.2250857027626537,0.267719298245614,0.0927536231884058,0.0927536231884058,0.1981818181818181,0.3558333333333333,0.2191919191919192,0.2291666666666666,0.3522408963585434,0.2746666666666666,0.2606412080096291,0.205886287625418,0.2219512195121951,0.205886287625418,0.1055238095238095,0.2281746031746031
0.5081560283687944,0.3390804597701149,0.5707070707070706,0.2506818181818182,0.2333333333333333,0.2333333333333333,0.2929670329670329,0.4111788617886178,0.2142857142857142,0.2084920634920634,0.2596794871794872,0.2322429261559696,0.5235849056603774,0.4360655737704919,0.4360655737704919,0.5899493243243243,0.1636363636363636,0.5542929292929293,0.4938949938949938,0.0921052631578947,0.5754545454545454,0.3419612794612794,0.5025898078529657,0.4074074074074074,0.5025898078529657,0.2585714285714285,0.4594907407407407,0.1939393939393939,0.3095238095238095,0.0911764705882352,0.0911764705882352,0.1981818181818181,0.1368115942028985,0.2348047538200339,0.4209523809523809,0.2292857142857142,0.3177631578947368,0.231096681096681,0.2266666666666666,0.2530555555555555,0.2266666666666666,0.0366430260047281,0.1898258604140957
0.4872286079182631,0.3269537480063795,0.5227272727272727,0.1802159526297457,0.2986472591735749,0.2986472591735749,0.2929670329670329,0.4111788617886178,0.4305555555555555,0.27,0.212781954887218,0.2761205808080808,0.472562358276644,0.4898989898989899,0.4898989898989899,0.577020202020202,0.215625,0.5495798319327732,0.5708333333333333,0.2744522144522144,0.3869047619047618,0.4664185716817295,0.44998244998245,0.4516666666666666,0.44998244998245,0.2493395493395493,0.3137351778656126,0.2030557677616501,0.1893772893772893,0.0927536231884058,0.0927536231884058,0.1823529411764705,0.0936217948717948,0.2282051282051282,0.2305743243243243,0.1233082706766917,0.3569444444444444,0.2548555320648343,0.2388636363636363,0.3295238095238095,0.2388636363636363,0.1753623188405796,0.2433150183150183
0.6548148148148148,0.7028218694885361,0.5370879120879121,0.3042624042624042,0.2217929292929293,0.2217929292929293,0.2929670329670329,0.4111788617886178,0.1998081841432225,0.1958333333333333,0.1813397129186602,0.1622679888126112,0.3060224089635854,0.1592039800995024,0.1592039800995024,0.5638655462184874,0.1458333333333333,0.5972222222222222,0.3722222222222222,0.189,0.3604651162790698,0.3802521008403361,0.4065608465608465,0.3750877192982456,0.4065608465608465,0.236555944055944,0.4603174603174603,0.215187165775401,0.1934545454545454,0.0927536231884058,0.0927536231884058,0.1920408163265306,0.2432499867282476,0.2105820105820105,0.1903329752953813,0.1758145363408521,0.408,0.2164438502673796,0.241671826625387,0.2237790697674418,0.241671826625387,0.0454545454545454,0.289405684754522
