RF_None-R1_Baseline,RF_Balanced-R1_Baseline,RF_BalancedSub-R1_Baseline,BRF_None-R1_Baseline,BRF_Balanced-R1_Baseline,BRF_BalancedSub-R1_Baseline,SVC_Balanced-R1_Baseline,HGB_Balanced-R1_Baseline,EEC-R1_Baseline,RBC-R1_Baseline,BBC-R1_Baseline,CC_RF-R2_FR,CNN_RF-R2_FR,ENN_RF-R2_FR,RENN_RF-R2_FR,AllKNN_RF-R2_FR,NearMiss_RF-R2_FR,NCR_RF-R2_FR,OSS_RF-R2_FR,RUS_RF-R2_FR,Tomek_RF-R2_FR,ROS_RF-R2_FR,SMOTE_RF-R2_FR,BorderlineSMOTE_RF-R2_FR,KMeansSMOTE_RF-R2_FR,SMOTEENN_RF-R2_FR,SMOTETomek_RF-R2_FR,CC_RF-R3_Resampl,CNN_RF-R3_Resampl,ENN_RF-R3_Resampl,RENN_RF-R3_Resampl,AllKNN_RF-R3_Resampl,NearMiss_RF-R3_Resampl,NCR_RF-R3_Resampl,OSS_RF-R3_Resampl,RUS_RF-R3_Resampl,Tomek_RF-R3_Resampl,ROS_RF-R3_Resampl,SMOTE_RF-R3_Resampl,BorderlineSMOTE_RF-R3_Resampl,KMeansSMOTE_RF-R3_Resampl,SMOTEENN_RF-R3_Resampl,SMOTETomek_RF-R3_Resampl
0.2156954887218045,0.1992481203007518,0.2114661654135338,0.1907894736842105,0.2384085213032581,0.2384085213032581,0.1468626924453992,0.1828007518796992,0.3200411743644826,0.1308404940923737,0.1295649838882921,0.12546992481203,0.1832706766917293,0.1203007518796992,0.1203007518796992,0.1903195488721804,0.2934121016827783,0.2053571428571428,0.2161654135338346,0.1123120300751879,0.2246240601503759,0.2535356247762262,0.2216478696741854,0.2305764411027568,0.1649436090225564,0.1088435374149659,0.2080200501253133,0.068922305764411,0.2218045112781955,0.1428571428571428,0.1428571428571428,0.2354323308270676,0.1831140350877193,0.1856203007518797,0.2232142857142857,0.2337540279269602,0.175281954887218,0.1661967418546366,0.2985588972431077,0.2513873970640888,0.137687969924812,0.1326530612244898,0.2445622986036519
0.2368421052631579,0.2218045112781955,0.1616541353383458,0.0881892230576441,0.0866228070175438,0.0866228070175438,0.1468626924453992,0.1828007518796992,0.2540055495882563,0.2605397422126745,0.2110409953455066,0.1294307196562835,0.1917293233082706,0.1203007518796992,0.1203007518796992,0.206766917293233,0.2633369137128535,0.2142857142857142,0.1828007518796992,0.0808270676691729,0.2232142857142857,0.1887531328320801,0.218828320802005,0.1992481203007519,0.2032089151450053,0.1156462585034013,0.1901629072681704,0.251297887576083,0.1964285714285714,0.1428571428571428,0.1428571428571428,0.2203947368421052,0.1906328320802005,0.1705827067669172,0.206766917293233,0.263202649480845,0.1903195488721804,0.1887531328320802,0.2214912280701754,0.2549453992123164,0.2203276047261009,0.227891156462585,0.2420112781954887
0.2182465091299677,0.1903195488721804,0.175281954887218,0.10718761188686,0.0479323308270676,0.0479323308270676,0.1468626924453992,0.1828007518796992,0.181704260651629,0.1765350877192982,0.1127148227712137,0.1470193340494092,0.1964285714285714,0.1052631578947368,0.1052631578947368,0.1917293233082706,0.2579663444325098,0.2142857142857142,0.1964285714285714,0.264343895452918,0.2396616541353383,0.2563551736484067,0.2155388471177945,0.2291666666666666,0.1903195488721804,0.173469387755102,0.1990914786967418,0.1831140350877193,0.1738721804511278,0.1428571428571428,0.1428571428571428,0.2293233082706766,0.1906328320802005,0.1541353383458646,0.2053571428571428,0.2229457572502685,0.175281954887218,0.1992481203007519,0.175125313283208,0.2131220909416398,0.137531328320802,0.1088435374149659,0.2209094163981382
0.1931390977443609,0.1766917293233083,0.2107277121374866,0.0907402434658073,0.1070309702828499,0.1070309702828499,0.1468626924453992,0.1828007518796992,0.1182644110275689,0.1262755102040816,0.0656328320802005,0.1233216970998925,0.218984962406015,0.1052631578947368,0.1052631578947368,0.1903195488721804,0.2463301109917651,0.1889097744360902,0.2053571428571428,0.0861976369495166,0.2218045112781954,0.206610275689223,0.1887531328320801,0.2305764411027568,0.1828007518796992,0.1122448979591836,0.2056032939491585,0.2144423558897243,0.2032089151450053,0.1428571428571428,0.1428571428571428,0.2053571428571428,0.1831140350877193,0.1856203007518797,0.1738721804511278,0.0985275689223057,0.1992481203007519,0.2155388471177944,0.2732277121374865,0.2041935195130683,0.2094298245614035,0.0769557823129251,0.2863408521303258
0.1677631578947368,0.2156954887218045,0.2321428571428571,0.2265037593984962,0.0820802005012531,0.0820802005012531,0.1468626924453992,0.1828007518796992,0.0833333333333333,0.1259398496240601,0.1815923737916218,0.1518304690297171,0.2340225563909774,0.112781954887218,0.112781954887218,0.1992481203007519,0.2478965270318653,0.2142857142857142,0.1781015037593984,0.1941237021124238,0.1992481203007519,0.2495748299319728,0.2699829931972788,0.2366854636591478,0.1875,0.1211734693877551,0.1804958825635517,0.2459273182957393,0.2382518796992481,0.1428571428571428,0.1428571428571428,0.2279135338345864,0.1831140350877193,0.1766917293233082,0.169172932330827,0.1220685642678123,0.1903195488721804,0.1513157894736842,0.1586779448621554,0.2712361260293591,0.1527255639097744,0.129251700680272,0.1833154314357321
0.1781015037593984,0.2368421052631579,0.2095864661654135,0.0772690655209452,0.0744047619047618,0.0744047619047618,0.1468626924453992,0.1828007518796992,0.1481829573934837,0.1156015037593984,0.1288489079842463,0.1308404940923737,0.1766917293233083,0.1203007518796992,0.1203007518796992,0.1992481203007519,0.2354099534550662,0.2053571428571428,0.2053571428571428,0.3250089509488005,0.206766917293233,0.2523943788041532,0.2141290726817042,0.238095238095238,0.1710526315789473,0.173469387755102,0.2119808449695668,0.1729323308270676,0.1839419978517723,0.1428571428571428,0.1428571428571428,0.212875939849624,0.2069235588972431,0.1766917293233082,0.1931390977443609,0.2860051915503043,0.175281954887218,0.1885964912280701,0.3493107769423558,0.2623075546007877,0.1527255639097744,0.129251700680272,0.3117167919799498
0.2006578947368421,0.1677631578947368,0.1738721804511278,0.1046365914786967,0.1746553884711779,0.1746553884711779,0.1468626924453992,0.1828007518796992,0.1179287504475474,0.0,0.1107456140350876,0.2586600429645542,0.2039473684210526,0.0977443609022556,0.0977443609022556,0.1738721804511278,0.213860544217687,0.181390977443609,0.1663533834586466,0.0832214464733261,0.2142857142857142,0.2230576441102756,0.206610275689223,0.1964285714285714,0.1635338345864661,0.1156462585034013,0.2410490511994271,0.1831140350877193,0.1942803437164339,0.1428571428571428,0.1428571428571428,0.2203947368421052,0.1578947368421052,0.1856203007518796,0.206766917293233,0.0667740780522735,0.1903195488721804,0.2032089151450053,0.1989348370927318,0.2726459004654493,0.1868734335839598,0.064625850340136,0.395094880057286
0.2081766917293233,0.2156954887218045,0.169172932330827,0.0822368421052631,0.0824829931972789,0.0824829931972789,0.1468626924453992,0.1828007518796992,0.0552944862155388,0.1327201933404941,0.2664921231650555,0.1165413533834586,0.2265037593984962,0.1052631578947368,0.1052631578947368,0.2081766917293233,0.2185597923379878,0.2293233082706766,0.175281954887218,0.106516290726817,0.2307330827067669,0.2456140350877193,0.2241988900823487,0.2039473684210526,0.2107277121374866,0.3435374149659864,0.2552139276763337,0.2070802005012531,0.2141290726817042,0.1428571428571428,0.1428571428571428,0.212875939849624,0.2069235588972431,0.1541353383458646,0.1630639097744361,0.2337540279269602,0.175281954887218,0.1647869674185463,0.1331453634085213,0.2696697099892588,0.1854636591478697,0.1326530612244898,0.2406015037593984
0.244360902255639,0.1649436090225564,0.175281954887218,0.0833780880773362,0.0552944862155388,0.0552944862155388,0.1468626924453992,0.1828007518796992,0.087875939849624,0.0,0.1351145721446473,0.1267230576441102,0.2175751879699248,0.1052631578947368,0.1052631578947368,0.181390977443609,0.2096312209094164,0.1889097744360902,0.1423872180451127,0.1053079126387397,0.2171052631578947,0.2052005012531328,0.1929824561403508,0.212719298245614,0.212875939849624,0.1360544217687074,0.206610275689223,0.2069235588972431,0.1527255639097744,0.1428571428571428,0.1428571428571428,0.2279135338345864,0.2142857142857142,0.1781015037593984,0.2006578947368421,0.0615601503759398,0.1842105263157894,0.2351190476190476,0.2050438596491228,0.2413175796634443,0.1375313283208019,0.0442176870748299,0.1668680630146795
0.1724624060150376,0.2279135338345864,0.2156954887218045,0.0670426065162907,0.0594119226638023,0.0594119226638023,0.1468626924453992,0.1828007518796992,0.100407268170426,0.2202380952380952,0.0955513784461152,0.1217552810597923,0.1875,0.112781954887218,0.112781954887218,0.1903195488721804,0.2225205871822413,0.2053571428571428,0.1630639097744361,0.0812298603651987,0.2382518796992481,0.219499641962048,0.2270184389545291,0.2216478696741854,0.2257653061224489,0.0680272108843537,0.175125313283208,0.1666666666666666,0.2142857142857142,0.1428571428571428,0.1428571428571428,0.212875939849624,0.2233709273182957,0.1677631578947368,0.1903195488721804,0.2486349803079126,0.1588345864661654,0.2359470103831006,0.169016290726817,0.2936358754027926,0.1765350877192982,0.1530612244897959,0.3521303258145363
